MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,GHCLTEXTIL,GHCL TEXTILES LIMITED,        76.77,        77.40,        77.49,        75.70,        76.80,                  5227586.29,68254,N, ,857,       100.39,        65.00
N,EQ,GICHSGFIN,GIC HOUSING FINANCE LTD,       179.93,       178.20,       180.59,       174.20,       178.74,                 28666931.09,161234,N, ,2913,       216.01,       156.01
N,EQ,GICRE,GENERAL INS CORP OF INDIA,       379.55,       380.40,       384.20,       376.50,       378.25,                 80562724.80,212419,N, ,7591,       475.95,       351.00
N,EQ,GILLANDERS,GILLANDERS ARBUTHNOT LTD,       104.99,       105.00,       107.00,       102.35,       105.23,                  1016764.18,9715,N, ,229,       151.90,        91.62
N,EQ,GILLETTE,GILLETTE INDIA LTD,      8207.50,      8250.00,      8267.00,      8152.00,      8197.00,                144854882.00,17682,N, ,6414,     11500.00,      7411.65
N,EQ,GINNIFILA,GINNI FILAMENTS LTD,        41.51,        43.40,        48.39,        41.53,        43.10,                 40553239.92,878923,N, ,8784,        57.80,        19.01
N,EQ,GIPCL,GUJ IND POW CO. LTD,       162.29,       162.80,       163.80,       159.50,       160.77,                 49610230.45,305908,N, ,4185,       244.60,       140.02
N,SM,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,       246.05,       233.75,       233.75,       233.75,       233.75,                   116875.00,500,N, ,1,       409.00,        96.80
N,EQ,GKENERGY,GK ENERGY LIMITED,       162.14,       161.00,       166.32,       154.04,       155.69,                126125995.72,791612,N, ,9596,       239.60,       129.00
N,EQ,GKSL,GUJARAT KIDNEY N SUP SP L,       102.71,       102.99,       103.89,       100.09,       102.40,                204582904.00,2015028,N, ,12413,       123.00,       100.09
N,EQ,GKWLIMITED,GKW LIMITED,      1723.00,      1719.90,      1750.00,      1716.10,      1734.50,                    83407.90,48,N, ,21,      2587.95,      1371.00
N,EQ,GLAND,GLAND PHARMA LIMITED,      1715.80,      1715.80,      1722.70,      1686.10,      1698.20,                475714034.00,281320,N, ,8959,      2131.00,      1277.80
N,EQ,GLAXO,GLAXOSMITHKLINE PHARMA LT,      2483.80,      2484.90,      2484.90,      2452.00,      2456.20,                108797925.50,44205,N, ,7992,      3515.70,      1921.00
N,EQ,GLENMARK,GLENMARK PHARMACEUTICALS,      2064.50,      2071.50,      2091.80,      2031.50,      2039.20,                688040798.80,333641,N, ,18982,      2284.80,      1275.50
N,EQ,GLOBALE,GLOBALE TESSILE LIMITED,        12.33,        12.34,        12.99,        12.34,        12.43,                   118284.59,9431,N, ,101,        30.00,        10.50
N,EQ,GLOBALVECT,GLOBAL VEC HELICORP LTD,       200.24,       199.01,       202.30,       195.00,       197.57,                  2285247.01,11562,N, ,560,       311.40,       181.31
N,EQ,GLOBE,GLOBE ENTERPRISE (I) LTD,         2.96,         3.00,         3.29,         2.90,         3.15,                 18890220.59,6038852,N, ,2370,         6.02,         2.02
N,EQ,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,        60.45,        60.00,        60.89,        58.80,        59.14,                  3893591.01,65605,N, ,871,        95.00,        57.54
N,EQ,GLOBUSSPR,GLOBUS SPIRITS LTD,      1088.30,      1070.10,      1158.00,      1070.10,      1150.00,                453323153.20,400305,N, ,26892,      1303.20,       751.00
N,EQ,GLOSTERLTD,GLOSTER LIMITED,       666.40,       642.00,       666.85,       642.00,       659.20,                  1114214.90,1687,N, ,246,       830.00,       532.95
N,EQ,GLOTTIS,GLOTTIS LIMITED,        61.52,        61.11,        61.34,        59.66,        60.21,                 13178314.71,218424,N, ,2179,        93.00,        56.24
N,EQ,GMBREW,G M BREWERIES LTD,      1207.20,      1210.00,      1251.00,      1192.40,      1247.80,                593041183.10,480219,N, ,19518,      1316.65,       579.95
N,EQ,GMDCLTD,GUJARAT MINERAL DEV CORP,       619.45,       622.00,       632.50,       606.50,       609.30,               2676406031.95,4326425,N, ,66401,       651.00,       226.59
N,SM,GML,GALAXY MEDICARE LIMITED,        20.85,        20.85,        22.40,        20.85,        21.05,                   212900.00,10000,N, ,4,        54.00,        18.10
N,EQ,GMMPFAUDLR,GMM PFAUDLER LIMITED,      1093.40,      1093.40,      1107.00,      1075.20,      1083.70,                 55843503.90,51302,N, ,4820,      1418.00,       991.10
N,EQ,GMRAIRPORT,GMR AIRPORTS LIMITED,       105.77,       106.00,       108.02,       104.70,       105.74,               1197889429.41,11284687,N, ,73184,       110.36,        67.75
N,EQ,GMRP&UI,GMR POW AND URBAN INFRA L,       110.23,       110.69,       110.79,       108.75,       108.92,                103833953.72,948540,N, ,7882,       141.01,        89.36
N,EQ,GNA,GNA AXLES LIMITED,       317.70,       314.00,       349.65,       314.00,       344.80,                325903302.55,960403,N, ,24350,       427.70,       271.05
N,EQ,GNFC,GUJ NAR VAL FER & CHEM L,       493.55,       493.55,       498.75,       489.40,       491.40,                 74160276.95,150376,N, ,7197,       584.70,       449.00
N,EQ,GOACARBON,GOA CARBON LIMITED,       424.35,       425.85,       428.00,       414.00,       416.25,                  7423026.35,17668,N, ,960,       728.90,       375.05
N,EQ,GOCLCORP,GOCL CORPORATION LIMITED,       292.65,       292.65,       294.05,       286.50,       288.20,                 11895626.10,41078,N, ,1290,       417.50,       245.00
N,EQ,GOCOLORS,GO FASHION INDIA LTD,       460.30,       460.30,       463.00,       453.35,       460.50,                 27793113.55,60654,N, ,2965,      1025.95,       447.30
N,EQ,GODAVARIB,GODAVARI BIOREFINERIES L,       299.30,       301.00,       303.55,       288.20,       292.95,                 45160313.80,153968,N, ,5775,       348.70,       145.00
N,EQ,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,      2249.30,      2256.60,      2290.00,      2255.00,      2263.30,               1974036458.30,869103,N, ,53423,     11465.00,      2185.00
N,EQ,GODIGIT,GO DIGIT GENERAL INS LTD,       346.35,       343.05,       350.15,       343.05,       349.85,                 63656645.10,182250,N, ,11676,       381.40,       264.60
N,EQ,GODREJAGRO,GODREJ AGROVET LIMITED,       573.95,       575.40,       577.90,       568.55,       570.40,                 53606897.65,93646,N, ,6075,       876.35,       559.10
N,EQ,GODREJIND,GODREJ INDUSTRIES LTD,      1021.10,      1024.60,      1030.90,       999.20,      1005.80,                 56641063.60,55757,N, ,5095,      1390.00,       766.00
N,EQ,GODREJPROP,GODREJ PROPERTIES LTD,      2068.50,      2070.00,      2128.50,      2057.70,      2124.20,               2914410571.00,1387944,N, ,52248,      2764.70,      1900.00
N,EQ,GOKEX,GOKALDAS EXPORTS LTD.,       718.20,       718.00,       719.95,       701.00,       702.85,                229508758.45,324563,N, ,21234,      1150.90,       668.10
N,EQ,GOKUL,GOKUL REFOILS & SOLV LTD,        39.38,        39.00,        40.10,        38.41,        38.87,                   489186.21,12562,N, ,189,        66.23,        36.21
N,EQ,GOKULAGRO,GOKUL AGRO RESOURCES LTD,       179.11,       179.00,       179.53,       172.25,       173.39,                119620361.41,686014,N, ,12938,       425.00,       161.10
N,EQ,GOLDIAM,GOLDIAM INTERNATIONAL LTD,       364.55,       363.50,       367.00,       354.70,       356.40,                 63857878.60,177796,N, ,4698,       569.00,       251.35
N,SM,GOLDSTAR,GOLDSTAR POWER LIMITED,         6.70,         6.95,         6.95,         6.60,         6.70,                   536625.00,78750,N, ,6,        13.50,         6.50
N,EQ,GOLDTECH,AION-TECH SOLUTIONS LTD,        50.52,        50.99,        50.99,        50.05,        50.43,                  1556363.06,30986,N, ,415,        80.44,        45.35
N,EQ,GOODLUCK,GOODLUCK INDIA LIMITED,      1074.50,      1069.10,      1109.00,      1066.20,      1100.30,                162636583.00,148116,N, ,5532,      1349.00,       567.75
N,EQ,GOPAL,GOPAL SNACKS LIMITED,       319.45,       320.00,       322.20,       316.05,       319.90,                 22317931.95,70036,N, ,1301,       398.00,       255.90
N,EQ,GOYALALUM,GOYAL ALUMINIUMS LIMITED,         7.19,         7.36,         8.62,         7.33,         8.62,                 27350442.43,3292544,N, ,6145,        10.67,         6.16
N,SM,GOYALSALT,GOYAL SALT LIMITED,       161.50,       160.10,       160.10,       160.00,       160.00,                   192060.00,1200,N, ,2,       216.00,       142.00
N,SM,GPECO,GP ECO SOLUTIONS INDIA L,       433.40,       438.50,       438.50,       420.00,       424.75,                  2887780.00,6800,N, ,31,       616.50,       230.00
N,EQ,GPIL,GODAWARI POW & ISP LTD,       273.05,       274.00,       280.40,       268.25,       274.00,                950872395.60,3453704,N, ,37194,       290.00,       145.75
N,EQ,GPPL,GUJARAT PIPAVAV PORT LTD,       182.31,       183.00,       186.00,       182.03,       183.18,                175932548.42,954239,N, ,22488,       199.75,       122.50
N,EQ,GPTHEALTH,GPT HEALTHCARE LIMITED,       141.84,       141.84,       142.05,       138.00,       138.43,                 15059287.09,108435,N, ,1833,       187.01,       126.10
N,EQ,GPTINFRA,GPT INFRAPROJECTS LTD,       108.54,       108.05,       111.95,       108.05,       111.33,                 33200635.65,300581,N, ,4417,       149.80,        84.48
N,EQ,GRANULES,GRANULES INDIA LIMITED,       615.35,       615.00,       617.50,       604.25,       605.25,                291230763.10,476983,N, ,13874,       624.70,       422.00
N,SM,GRAPHISAD,GRAPHISADS LIMITED,        48.05,        48.25,        48.50,        45.65,        46.30,                  2021760.00,43200,N, ,30,        61.10,        30.40
N,EQ,GRAPHITE,GRAPHITE INDIA LTD,       659.70,       664.00,       670.65,       638.90,       656.80,                796300182.40,1203761,N, ,25744,       670.65,       365.75
N,EQ,GRAVITA,GRAVITA INDIA LIMITED,      1860.50,      1855.00,      1863.60,      1810.00,      1817.80,                263250488.70,143399,N, ,12855,      2314.50,      1379.65
N,SM,GRCL,GAYATRI RUBB AND CHEM LTD,       385.00,       385.00,       385.00,       365.75,       379.00,                   831537.50,2250,N, ,6,       525.25,       315.60
N,EQ,GREAVESCOT,GREAVES COTTON LTD.,       193.35,       193.35,       195.04,       189.02,       192.46,                168010550.92,875723,N, ,15477,       305.85,       168.25
N,SM,GREENCHEF,GREENCHEF APPLIANCES LTD,        57.15,        59.90,        59.90,        58.50,        58.50,                   190560.00,3200,N, ,2,        84.75,        48.15
N,EQ,GREENLAM,GREENLAM INDUSTRIES LTD.,       247.86,       245.00,       272.00,       244.01,       265.77,                 45937457.31,176535,N, ,2872,       600.00,       197.42
N,SM,GREENLEAF,GREENLEAF ENVIROTECH LTD,       171.00,       170.45,       170.90,       170.30,       170.35,                  1193150.00,7000,N, ,7,       185.90,       111.00
N,EQ,GREENPANEL,GREENPANEL INDUSTRIES LTD,       230.80,       230.00,       231.83,       226.50,       230.52,                 25698132.12,112300,N, ,7608,       395.00,       202.81
N,EQ,GREENPLY,GREENPLY INDUSTRIES LTD,       272.85,       270.00,       270.40,       264.10,       265.45,                 30261701.65,113148,N, ,3171,       351.95,       245.10
N,EQ,GREENPOWER,ORIENT GREEN POWER CO LTD,        11.90,        12.05,        12.20,        11.69,        11.79,                 35694848.04,3017737,N, ,6997,        17.30,        10.96
N,EQ,GRINDWELL,GRINDWELL NORTON LIMITED,      1557.90,      1552.00,      1588.50,      1551.00,      1581.50,                 31387687.00,19942,N, ,4132,      1965.00,      1356.05
N,EQ,GRINFRA,G R INFRAPROJECTS LIMITED,      1009.75,      1011.00,      1011.00,       977.00,       980.40,                 77468820.60,78785,N, ,3092,      1452.95,       901.00
N,EQ,GRMOVER,GRM OVERSEAS LIMITED,       163.92,       161.49,       171.70,       161.00,       171.12,                714822459.87,4265374,N, ,12407,       517.70,       157.75
N,EQ,GROBTEA,THE GROB TEA COMPANY LTD,       999.05,       999.00,      1013.50,       990.00,       991.95,                   128765.35,129,N, ,24,      1359.90,       747.00
N,EQ,GROWW,BILLIONBRAINS GARAGE VN L,       155.19,       155.00,       156.98,       152.62,       155.53,               2523630727.84,16313291,N, ,89139,       193.80,       112.00
N,EQ,GRPLTD,GRP LIMITED,      1739.80,      1735.10,      1759.90,      1709.00,      1750.30,                  1971844.00,1137,N, ,373,      3457.10,      1604.10
N,EQ,GRSE,GARDEN REACH SHIP&ENG LTD,      2437.00,      2450.00,      2520.00,      2438.20,      2502.00,               4195433563.10,1684840,N, ,74624,      3538.40,      1184.90
N,EQ,GRWRHITECH,GARWARE HI-TECH FILMS LTD,      3170.40,      3170.00,      3193.10,      3089.70,      3131.00,                117081910.30,37461,N, ,5358,      5127.00,      2317.35
N,EQ,GSFC,GUJ STATE FERT & CHEM LTD,       183.91,       184.35,       185.70,       182.05,       183.14,                118754462.21,648150,N, ,11979,       220.59,       158.30
N,SM,GSMFOILS,GSM FOILS LIMITED,       208.00,       208.00,       213.00,       208.00,       208.85,                  8495575.00,40500,N, ,75,       255.15,       110.70
N,EQ,GSPL,GUJARAT STATE PETRO LTD,       319.95,       311.00,       323.30,       311.00,       321.90,                178429948.85,556772,N, ,20036,       387.00,       261.45
N,EQ,GSS,GSS INFOTECH LIMITED,        17.06,        17.00,        17.80,        15.87,        16.05,                  3204723.94,191765,N, ,1280,        63.09,        15.26
N,EQ,GTECJAINX,G-TEC JAINX EDUCATION LTD,        24.35,        25.50,        25.50,        23.86,        24.35,                   119900.55,4864,N, ,80,        37.80,        19.71
N,EQ,GTL,GTL LTD,         8.09,         8.09,         8.18,         7.84,         7.97,                  1931913.01,240427,N, ,874,        13.00,         7.56
N,EQ,GTLINFRA,GTL INFRA.LTD,         1.24,         1.24,         1.26,         1.22,         1.22,                 40784671.41,32996352,N, ,11194,         2.17,         1.14
N,EQ,GTPL,GTPL HATHWAY LIMITED,        99.29,        97.15,        99.79,        97.15,        99.38,                   814498.29,8227,N, ,416,       157.99,        97.05
N,EQ,GUFICBIO,GUFIC BIOSCIENCES LTD.,       337.00,       337.00,       337.90,       331.00,       332.65,                  5810049.05,17408,N, ,1189,       498.25,       298.80
N,EQ,GUJALKALI,GUJARAT ALKALIES & CHEM,       504.65,       500.00,       507.05,       500.00,       502.95,                  5675824.05,11283,N, ,1140,       768.40,       483.60
N,EQ,GUJAPOLLO,GUJ. APOLLO IND. LTD.,       430.95,       428.00,       439.65,       412.00,       414.50,                  4168086.20,9872,N, ,862,       556.00,       246.55
N,EQ,GUJGASLTD,GUJARAT GAS LIMITED,       436.30,       435.80,       443.20,       431.00,       441.00,                224001784.05,509826,N, ,20711,       515.85,       360.25
N,EQ,GUJTHEM,GUJARAT THEMIS BIOSYN LTD,       435.20,       433.30,       435.15,       422.00,       425.85,                 12417321.20,29002,N, ,1087,       479.00,       208.00
N,EQ,GULFOILLUB,GULF OIL LUB. IND. LTD.,      1211.70,      1211.50,      1211.50,      1181.30,      1194.90,                 39434410.00,33047,N, ,4554,      1331.90,       911.00
N,EQ,GULFPETRO,GP PETROLEUMS LIMITED,        35.79,        35.79,        36.47,        34.76,        35.08,                  1547398.83,43950,N, ,638,        57.95,        32.91
N,EQ,GULPOLY,GULSHAN POLYOLS LIMITED,       143.40,       143.76,       151.95,       143.76,       149.45,                 33103131.16,221677,N, ,7019,       224.47,       129.50
N,SM,GURUNANAK,GURUNANAK AGRICULTUR IN L,        34.25,        34.25,        34.25,        34.00,        34.00,                   328400.00,9600,N, ,5,        60.00,        27.00
N,EQ,GVPIL,GE POWER INDIA LIMITED,       340.00,       343.65,       352.45,       332.55,       341.10,                102790146.95,298500,N, ,10211,       394.00,       205.25
N,EQ,GVPTECH,GVP INFOTECH LIMITED,         8.81,         8.80,         9.24,         8.70,         8.83,                   218809.56,24620,N, ,209,        12.02,         7.61
N,E1,GVPTECHPP,GVPTECH RE.1 PPD UP,         4.54,         4.41,         4.41,         3.89,         4.38,                     5117.94,1271,N, ,18,         6.00,         3.70
N,EQ,GVT&D,GE VERNOVA T&D INDIA LTD,      3093.70,      3110.00,      3155.00,      3061.40,      3077.20,                961178617.90,310496,N, ,50261,      3323.80,      1254.00
N,EQ,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,       466.10,       466.10,       468.90,       457.80,       462.95,                113885528.60,246842,N, ,13730,       773.70,       450.15
N,EQ,HAPPYFORGE,HAPPY FORGINGS LIMITED,      1185.80,      1193.60,      1193.60,      1154.10,      1170.50,                 52747551.50,45060,N, ,8808,      1193.60,       724.10
N,EQ,HARDWYN,HARDWYN INDIA LIMITED,        17.76,        17.50,        17.79,        17.26,        17.33,                  5939614.77,339698,N, ,1381,        19.15,        10.75
N,EQ,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,       395.50,       401.00,       421.40,       396.20,       409.65,                190875236.10,468256,N, ,14850,       572.20,       320.35
N,EQ,HARRMALAYA,HARRISON MALAYALAM LTD,       171.76,       169.77,       171.95,       169.00,       169.96,                  1308436.01,7688,N, ,190,       335.45,       156.52
N,EQ,HARSHA,HARSHA ENGINEERS INT LTD,       387.45,       383.70,       388.35,       383.70,       386.45,                  5264092.55,13634,N, ,994,       520.00,       329.95
N,EQ,HATHWAY,HATHWAY CABLE & DATACOM,        12.68,        12.70,        12.72,        12.42,        12.47,                 27626956.60,2210740,N, ,3891,        17.98,        11.94
N,EQ,HATSUN,HATSUN AGRO PRODUCT LTD.,       975.85,       975.80,       980.30,       955.00,       963.35,                 16004246.80,16539,N, ,1347,      1179.00,       859.55
N,EQ,HAVISHA,SRI HAVISHA HOSP & INFR L,         1.86,         1.82,         1.90,         1.76,         1.80,                    60938.15,33162,N, ,182,         3.05,         1.52
N,EQ,HBLENGINE,HBL ENGINEERING LTD,       937.55,       935.00,       984.90,       928.75,       969.40,               3281618234.10,3400290,N, ,74162,      1122.00,       405.00
N,EQ,HCC,HINDUSTAN CONSTRUCTION CO,        19.39,        19.49,        20.10,        19.31,        19.80,                776527581.12,39292123,N, ,32623,        40.60,        16.92
N,EQ,HCG,HEALTHCARE GLOB. ENT. LTD,       655.35,       657.65,       662.90,       641.70,       657.30,                171837193.80,264744,N, ,28525,       804.65,       468.00
N,EQ,HCL-INSYS,HCL INFOSYSTEMS LTD,        14.45,        14.45,        14.90,        14.05,        14.19,                  9053225.78,620231,N, ,2785,        24.50,        11.80
N,EQ,HDBFS,HDB FINANCIAL SERVICES L,       770.15,       768.00,       771.75,       755.05,       762.90,                433139778.05,568962,N, ,22007,       891.90,       705.05
N,EQ,HDFCAMC,HDFC AMC LIMITED,      2657.20,      2657.00,      2686.60,      2636.80,      2660.70,               2617449395.90,981827,N, ,54912,      5934.50,      2510.00
N,EQ,HEADSUP,HEADS UP VENTURES LIMITED,         8.86,         9.00,         9.13,         8.75,         8.99,                    60936.16,6780,N, ,138,        14.48,         8.36
N,EQ,HECPROJECT,HEC INFRA PROJECTS LTD,       124.57,       124.57,       128.24,       120.20,       121.78,                  2634570.15,21250,N, ,1094,       184.10,        82.01
N,EQ,HEG,HEG LTD,       619.70,       623.80,       634.80,       617.00,       620.30,               1387493336.55,2213242,N, ,84443,       672.00,       331.25
N,EQ,HEIDELBERG,HEIDELBERGCEMENT (I) LTD,       175.65,       175.65,       178.53,       175.10,       175.90,                  8980783.26,51065,N, ,1849,       242.78,       168.94
N,EQ,HEMIPROP,HEMISPHERE PROP IND LTD,       137.94,       137.99,       147.50,       137.24,       141.06,                314141128.71,2187561,N, ,19384,       190.69,       111.03
N,EQ,HERANBA,HERANBA INDUSTRIES LTD,       243.19,       244.50,       246.03,       239.75,       240.41,                  6869357.49,28423,N, ,1387,       418.55,       208.00
N,EQ,HERITGFOOD,HERITAGE FOODS LTD,       465.10,       460.00,       466.00,       454.85,       463.30,                 69417320.65,150956,N, ,5094,       540.00,       352.10
N,EQ,HEROMOTOCO,HERO MOTOCORP LIMITED,      5933.00,      5960.00,      6045.00,      5925.00,      5985.50,               3923204128.50,653817,N, ,50213,      6388.50,      3344.00
N,EQ,HESTERBIO,HESTER BIOSCIENCES LTD,      1604.20,      1604.90,      1605.50,      1576.00,      1592.60,                  5877697.70,3694,N, ,331,      2411.95,      1242.95
N,EQ,HEUBACHIND,HEUBACH COLORANTS IND LTD,       476.80,       476.80,       476.80,       465.55,       468.40,                  4767442.45,10170,N, ,418,       620.85,       430.40
N,EQ,HEXATRADEX,HEXA TRADEX LIMITED,       162.25,       162.00,       164.48,       160.10,       163.11,                   360623.66,2223,N, ,93,       279.20,       155.15
N,EQ,HEXT,HEXAWARE TECHNOLOGIES LTD,       754.15,       754.15,       756.80,       735.25,       737.45,                327501383.85,442255,N, ,8695,       900.00,       590.30
N,EQ,HFCL,HFCL LIMITED,        67.73,        67.77,        70.20,        66.56,        67.20,               1284390789.27,18916545,N, ,41478,       114.46,        60.72
N,EQ,HGINFRA,H.G.INFRA ENGINEERING LTD,       744.10,       757.00,       760.00,       741.05,       750.05,                 98057350.15,130823,N, ,6109,      1540.40,       720.20
N,EQ,HGM,HANDSON GBL MNGMNT LTD,        68.28,        68.01,        72.80,        66.50,        66.77,                   267006.36,3952,N, ,78,        82.40,        41.50
N,EQ,HGS,HINDUJA GLOBAL SOLS. LTD.,       453.25,       453.25,       457.00,       448.00,       449.00,                  4270415.85,9481,N, ,791,       700.00,       431.35
N,SM,HIGREEN,HI GREEN CARBON LIMITED,       165.60,       165.00,       165.50,       149.00,       152.25,                 12212080.00,79200,N, ,86,       340.90,       127.05
N,EQ,HIKAL,HIKAL LIMITED,       226.96,       226.55,       228.15,       223.61,       225.22,                 35323026.39,156629,N, ,3121,       456.75,       218.00
N,EQ,HILINFRA,HIGHWAY INFRASTRUCTURE L,        59.89,        60.01,        60.56,        58.41,        58.68,                  8608739.64,146052,N, ,2214,       131.40,        55.90
N,EQ,HILTON,HILTON METAL FORGING LTD,        35.79,        35.00,        35.33,        34.00,        34.75,                  4417373.25,127142,N, ,1703,       123.25,        34.00
N,EQ,HIMATSEIDE,HIMATSINGKA SEIDE LTD,       114.60,       115.00,       115.12,       112.50,       112.70,                 32104092.39,283111,N, ,2552,       201.80,       107.68
N,EQ,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,       451.10,       453.05,       464.95,       443.65,       447.75,                   867708.80,1926,N, ,248,       563.55,       401.75
N,EQ,HINDCON,HINDCON CHEMICALS LIMITED,        27.21,        27.88,        28.20,        27.02,        27.34,                   638345.21,23045,N, ,332,        45.94,        26.10
N,EQ,HINDCOPPER,HINDUSTAN COPPER LTD,       541.90,       554.95,       570.00,       550.00,       552.60,              29274647266.55,52217841,N, ,508890,       570.00,       183.82
N,EQ,HINDOILEXP,HINDUSTAN OIL EXPLORATION,       156.39,       156.49,       157.99,       153.00,       154.15,                 37756962.40,244230,N, ,3374,       218.80,       135.70
N,EQ,HINDPETRO,HINDUSTAN PETROLEUM CORP,       495.85,       495.15,       508.45,       488.10,       492.40,               4232494928.20,8489981,N, ,76776,       508.45,       287.55
N,EQ,HINDWAREAP,HINDWARE HME INOVATON LTD,       272.00,       269.50,       275.70,       267.75,       271.85,                 29794780.90,109544,N, ,1985,       392.70,       177.42
N,EQ,HIRECT,HIND RECTIFIER LIMITED,      1496.40,      1496.40,      1501.40,      1475.00,      1486.20,                 15111006.50,10165,N, ,1427,      2108.50,       799.00
N,EQ,HISARMETAL,HISAR METAL IND. LIMITED,       163.26,       166.50,       174.99,       165.31,       168.77,                   462256.66,2746,N, ,144,       232.88,       155.00
N,EQ,HITECH,HI-TECH PIPES LIMITED,        94.89,        95.00,        96.30,        93.10,        93.50,                126458292.06,1339919,N, ,10407,       160.05,        84.80
N,EQ,HITECHCORP,HITECH CORPORATION LTD,       169.41,       168.11,       172.79,       166.25,       169.15,                  1207707.47,7165,N, ,126,       292.00,       160.00
N,EQ,HLEGLAS,HLE GLASCOAT LIMITED,       449.15,       445.00,       455.00,       435.80,       443.05,                 29192334.20,66030,N, ,4043,       661.95,       217.83
N,EQ,HLVLTD,HLV LIMITED,         9.60,         9.74,         9.99,         9.60,         9.91,                  7317938.83,744949,N, ,2176,        19.06,         8.20
N,EQ,HMAAGRO,HMA AGRO INDUSTRIES LTD,        29.46,        29.00,        29.99,        29.00,        29.74,                  8079526.60,273621,N, ,1282,        41.60,        27.60
N,EQ,HMVL,HINDUSTAN MEDIA VENT LTD,        70.10,        69.00,        71.35,        68.74,        69.82,                   433357.39,6205,N, ,488,       103.40,        61.76
N,EQ,HNDFDS,HINDUSTAN FOODS LIMITED,       516.20,       514.95,       518.85,       506.90,       509.10,                 27525267.45,53623,N, ,5500,       608.00,       421.50
N,SM,HOLMARC,HOLMARC OPTO MECHATRO L,       103.00,       101.00,       101.00,       101.00,       101.00,                   151500.00,1500,N, ,1,       197.50,        86.15
N,EQ,HOMEFIRST,HOME FIRST FIN CO IND LTD,      1105.10,      1109.10,      1110.30,      1086.60,      1092.80,                313284691.50,286154,N, ,14400,      1519.00,       878.40
N,SM,HOMESFY,HOMESFY REALTY LIMITED,       162.00,       162.00,       162.00,       162.00,       162.00,                    97200.00,600,N, ,2,       523.00,       158.00
N,EQ,HONASA,HONASA CONSUMER LIMITED,       292.75,       292.75,       297.80,       290.65,       292.50,                198226450.80,674129,N, ,18074,       334.20,       197.51
N,EQ,HONAUT,HONEYWELL AUTOMATION IND,     33625.00,     33645.00,     34995.00,     33645.00,     34330.00,                306607840.00,8892,N, ,5228,     43325.00,     31025.00
N,EQ,HONDAPOWER,HONDA I POWER PRODUCT LTD,      2347.40,      2347.40,      2364.90,      2335.00,      2348.40,                  4619037.30,1967,N, ,794,      3256.00,      1815.00
N,EQ,HPAL,HP ADHESIVES LIMITED,        42.69,        42.77,        43.20,        42.00,        42.45,                  1797821.26,42502,N, ,760,        80.83,        40.25
N,EQ,HPIL,HINDPRAKASH INDUSTRY LTD,       143.11,       142.00,       143.70,       139.00,       140.30,                   353731.28,2493,N, ,50,       175.88,       110.40
N,EQ,HPL,HPL ELECTRIC & POWER LTD,       407.60,       407.60,       408.30,       396.00,       397.80,                 37441406.90,93549,N, ,4213,       639.90,       339.00
N,SM,HRHNEXT,HRH NEXT SERVICES LIMITED,        29.85,        29.85,        31.20,        29.80,        31.20,                   630825.00,21000,N, ,10,        98.20,        25.30
N,EQ,HSCL,HIMADRI SPECIALITY CHEM L,       494.00,       491.85,       498.80,       486.95,       489.70,                491677135.00,997134,N, ,16857,       593.90,       365.35
N,EQ,HTMEDIA,HT MEDIA LIMITED,        23.97,        24.35,        24.35,        23.12,        23.96,                  3927472.94,164909,N, ,536,        28.64,        15.10
N,EQ,HUBTOWN,HUBTOWN LIMITED,       258.56,       258.20,       258.20,       247.12,       253.71,                135196615.24,536373,N, ,6129,       365.70,       162.05
N,EQ,HUDCO,HSG & URBAN DEV CORPN LTD,       231.42,       232.00,       232.34,       224.50,       226.32,                944611048.05,4157442,N, ,29171,       253.73,       158.85
N,EQ,HUHTAMAKI,HUHTAMAKI INDIA LIMITED,       212.60,       210.50,       212.90,       208.82,       209.79,                  6611853.72,31375,N, ,1745,       279.70,       170.56
N,SM,IBLFL,IBL FINANCE LIMITED,        56.95,        59.60,        59.60,        54.60,        56.90,                  1802600.00,32000,N, ,16,        74.00,        45.45
N,EQ,IBULLSLTD,INDIABULLS LIMITED,        16.47,        16.30,        16.43,        15.65,        15.65,                 58835307.38,3735616,N, ,5634,        21.25,        11.40
N,EQ,ICDSLTD,ICDS LTD,        45.22,        43.50,        44.43,        43.50,        43.55,                     7915.88,180,N, ,25,        68.49,        37.13
N,EQ,ICEMAKE,ICE MAKE REFRIGERAT LTD,       807.50,       805.00,       812.00,       787.05,       794.00,                 10041743.30,12600,N, ,1602,      1088.75,       575.15
N,EQ,ICICIAMC,ICICI PRUDENTIAL AMC LTD,      2662.20,      2658.60,      2684.50,      2624.20,      2677.70,               1424798715.30,536132,N, ,48020,      2689.00,      2530.00
N,EQ,ICICIPRULI,ICICI PRU LIFE INS CO LTD,       678.30,       680.00,       688.40,       678.30,       683.85,                396027858.45,579420,N, ,28140,       693.50,       525.80
